"","1","2","5-Mar","10-Jun","20-Nov","21-30","31+","value"
"734",0,1,0,0,0,0,0,2
"735",0,1,0,0,0,0,0,2
"736",0,1,0,0,0,0,0,2
"737",0,1,0,0,0,0,0,2
"738",0,1,0,0,0,0,0,2
"739",0,1,0,0,0,0,0,2
"740",0,1,0,0,0,0,0,2
"741",0,1,0,0,0,0,0,2
"742",0,1,0,0,0,0,0,2
"743",0,1,0,0,0,0,0,2
"744",0,1,0,0,0,0,0,2
"745",0,1,0,0,0,0,0,2
"746",0,1,0,0,0,0,0,2
"747",0,1,0,0,0,0,0,2
"748",0,1,0,0,0,0,0,2
"749",0,1,0,0,0,0,0,2
"750",0,1,0,0,0,0,0,2
"751",0,1,0,0,0,0,0,2
"752",0,1,0,0,0,0,0,2
"753",0,1,0,0,0,0,0,2
"754",0,1,0,0,0,0,0,2
"755",0,1,0,0,0,0,0,2
"756",0,1,0,0,0,0,0,2
"757",0,1,0,0,0,0,0,2
"758",0,1,0,0,0,0,0,2
"759",0,1,0,0,0,0,0,2
"760",0,1,0,0,0,0,0,2
"761",0,1,0,0,0,0,0,2
"762",0,1,0,0,0,0,0,2
"763",0,1,0,0,0,0,0,2
"764",0,1,0,0,0,0,0,2
"765",0,1,0,0,0,0,0,2
"766",0,1,0,0,0,0,0,2
"767",0,1,0,0,0,0,0,2
"768",0,1,0,0,0,0,0,2
"769",0,1,0,0,0,0,0,2
"770",0,1,0,0,0,0,0,2
"771",0,1,0,0,0,0,0,2
"772",0,1,0,0,0,0,0,2
"773",0,1,0,0,0,0,0,2
"774",0,1,0,0,0,0,0,2
"775",0,1,0,0,0,0,0,2
"776",0,1,0,0,0,0,0,2
"777",0,1,0,0,0,0,0,2
"778",0,1,0,0,0,0,0,2
"779",0,1,0,0,0,0,0,2
"780",0,1,0,0,0,0,0,2
"781",0,1,0,0,0,0,0,2
"782",0,1,0,0,0,0,0,2
"783",0,1,0,0,0,0,0,2
"784",0,1,0,0,0,0,0,2
"785",0,1,0,0,0,0,0,2
"786",0,1,0,0,0,0,0,2
"787",0,1,0,0,0,0,0,2
"788",0,1,0,0,0,0,0,2
"789",0,1,0,0,0,0,0,2
"790",0,1,0,0,0,0,0,2
"791",0,1,0,0,0,0,0,2
"792",0,1,0,0,0,0,0,2
"793",0,1,0,0,0,0,0,2
"794",0,1,0,0,0,0,0,2
"795",0,1,0,0,0,0,0,2
"796",0,1,0,0,0,0,0,2
"797",0,1,0,0,0,0,0,2
"798",0,1,0,0,0,0,0,2
"799",0,1,0,0,0,0,0,2
"800",0,1,0,0,0,0,0,2
"801",0,1,0,0,0,0,0,2
"802",0,1,0,0,0,0,0,2
"803",0,1,0,0,0,0,0,2
"804",0,1,0,0,0,0,0,2
"805",0,1,0,0,0,0,0,2
"806",0,1,0,0,0,0,0,2
"807",0,1,0,0,0,0,0,2
"808",0,1,0,0,0,0,0,2
"809",0,1,0,0,0,0,0,2
"810",0,1,0,0,0,0,0,2
"811",0,1,0,0,0,0,0,2
"812",0,1,0,0,0,0,0,2
"813",0,1,0,0,0,0,0,2
"814",0,1,0,0,0,0,0,2
"815",0,1,0,0,0,0,0,2
"816",0,1,0,0,0,0,0,2
"817",0,1,0,0,0,0,0,2
"818",0,1,0,0,0,0,0,2
"819",0,1,0,0,0,0,0,2
"820",0,1,0,0,0,0,0,2
"821",0,1,0,0,0,0,0,2
"822",0,1,0,0,0,0,0,2
"823",0,1,0,0,0,0,0,2
"824",0,1,0,0,0,0,0,2
"825",0,1,0,0,0,0,0,2
"826",0,1,0,0,0,0,0,2
"827",0,1,0,0,0,0,0,2
"828",0,1,0,0,0,0,0,2
"829",0,1,0,0,0,0,0,2
"830",0,1,0,0,0,0,0,2
"831",0,1,0,0,0,0,0,2
"832",0,1,0,0,0,0,0,2
"833",0,1,0,0,0,0,0,2
"834",0,1,0,0,0,0,0,2
"835",0,1,0,0,0,0,0,2
"836",0,1,0,0,0,0,0,2
"837",0,1,0,0,0,0,0,2
"838",0,1,0,0,0,0,0,2
"839",0,1,0,0,0,0,0,2
"840",0,1,0,0,0,0,0,2
"841",0,1,0,0,0,0,0,2
"842",0,1,0,0,0,0,0,2
"843",0,1,0,0,0,0,0,2
"844",0,1,0,0,0,0,0,2
"845",0,1,0,0,0,0,0,2
"846",0,1,0,0,0,0,0,2
"847",0,1,0,0,0,0,0,2
"848",0,1,0,0,0,0,0,2
"849",0,1,0,0,0,0,0,2
"850",0,1,0,0,0,0,0,2
"851",0,1,0,0,0,0,0,2
"852",0,1,0,0,0,0,0,2
"853",0,1,0,0,0,0,0,2
"854",0,1,0,0,0,0,0,2
"855",0,1,0,0,0,0,0,2
"856",0,1,0,0,0,0,0,2
"857",0,1,0,0,0,0,0,2
"858",0,1,0,0,0,0,0,2
"859",0,1,0,0,0,0,0,2
"860",0,1,0,0,0,0,0,2
"861",0,1,0,0,0,0,0,2
"862",0,1,0,0,0,0,0,2
"863",0,1,0,0,0,0,0,2
"864",0,1,0,0,0,0,0,2
"865",0,1,0,0,0,0,0,2
"866",0,1,0,0,0,0,0,2
"867",0,1,0,0,0,0,0,2
"868",0,1,0,0,0,0,0,2
"869",0,1,0,0,0,0,0,2
"870",0,1,0,0,0,0,0,2
"871",0,1,0,0,0,0,0,2
"872",0,1,0,0,0,0,0,2
"873",0,1,0,0,0,0,0,2
"874",0,1,0,0,0,0,0,2
"875",0,1,0,0,0,0,0,2
"876",0,1,0,0,0,0,0,2
"877",0,1,0,0,0,0,0,2
"878",0,1,0,0,0,0,0,2
"879",0,1,0,0,0,0,0,2
"880",0,1,0,0,0,0,0,2
"881",0,1,0,0,0,0,0,2
"882",0,1,0,0,0,0,0,2
"883",0,1,0,0,0,0,0,2
"884",0,1,0,0,0,0,0,2
"885",0,1,0,0,0,0,0,2
"886",0,1,0,0,0,0,0,2
"887",0,1,0,0,0,0,0,2
"888",0,1,0,0,0,0,0,2
"889",0,1,0,0,0,0,0,2
"890",0,1,0,0,0,0,0,2
"891",0,1,0,0,0,0,0,2
"892",0,1,0,0,0,0,0,2
"893",0,1,0,0,0,0,0,2
"894",0,1,0,0,0,0,0,2
"895",0,1,0,0,0,0,0,2
"896",0,1,0,0,0,0,0,2
"897",0,1,0,0,0,0,0,2
"898",0,1,0,0,0,0,0,2
"899",0,1,0,0,0,0,0,2
"900",0,1,0,0,0,0,0,2
"901",0,1,0,0,0,0,0,2
"902",0,1,0,0,0,0,0,2
"903",0,1,0,0,0,0,0,2
"904",0,1,0,0,0,0,0,2
"905",0,1,0,0,0,0,0,2
"906",0,1,0,0,0,0,0,2
"907",0,1,0,0,0,0,0,2
"908",0,1,0,0,0,0,0,2
"909",0,1,0,0,0,0,0,2
"910",0,1,0,0,0,0,0,2
"911",0,1,0,0,0,0,0,2
"912",0,1,0,0,0,0,0,2
"913",0,1,0,0,0,0,0,2
"914",0,1,0,0,0,0,0,2
"915",0,1,0,0,0,0,0,2
"916",0,1,0,0,0,0,0,2
"917",0,1,0,0,0,0,0,2
"918",0,1,0,0,0,0,0,2
"919",0,1,0,0,0,0,0,2
"920",0,1,0,0,0,0,0,2
"921",0,1,0,0,0,0,0,2
"922",0,1,0,0,0,0,0,2
"923",0,1,0,0,0,0,0,2
"924",0,1,0,0,0,0,0,2
"925",0,1,0,0,0,0,0,2
"926",0,1,0,0,0,0,0,2
"927",0,1,0,0,0,0,0,2
"928",0,1,0,0,0,0,0,2
"929",0,1,0,0,0,0,0,2
"930",0,1,0,0,0,0,0,2
"931",0,1,0,0,0,0,0,2
"932",0,1,0,0,0,0,0,2
"933",0,1,0,0,0,0,0,2
"934",0,1,0,0,0,0,0,2
"935",0,1,0,0,0,0,0,2
"936",0,1,0,0,0,0,0,2
"937",0,1,0,0,0,0,0,2
"938",0,1,0,0,0,0,0,2
"939",0,1,0,0,0,0,0,2
"940",0,1,0,0,0,0,0,2
"941",0,1,0,0,0,0,0,2
"942",0,1,0,0,0,0,0,2
"943",0,1,0,0,0,0,0,2
"944",0,1,0,0,0,0,0,2
"945",0,1,0,0,0,0,0,2
"946",0,1,0,0,0,0,0,2
"947",0,1,0,0,0,0,0,2
"948",0,1,0,0,0,0,0,2
"949",0,1,0,0,0,0,0,2
"950",0,1,0,0,0,0,0,2
"951",0,1,0,0,0,0,0,2
"952",0,1,0,0,0,0,0,2
"953",0,1,0,0,0,0,0,2
"954",0,1,0,0,0,0,0,2
"955",0,1,0,0,0,0,0,2
"956",0,1,0,0,0,0,0,2
"957",0,1,0,0,0,0,0,2
"958",0,1,0,0,0,0,0,2
"959",0,1,0,0,0,0,0,2
"960",0,1,0,0,0,0,0,2
"961",0,1,0,0,0,0,0,2
"962",0,1,0,0,0,0,0,2
"963",0,1,0,0,0,0,0,2
"964",0,1,0,0,0,0,0,2
"965",0,1,0,0,0,0,0,2
"966",0,1,0,0,0,0,0,2
"967",0,1,0,0,0,0,0,2
"968",0,1,0,0,0,0,0,2
"969",0,1,0,0,0,0,0,2
"970",0,1,0,0,0,0,0,2
"971",0,1,0,0,0,0,0,2
"972",0,1,0,0,0,0,0,2
"973",0,1,0,0,0,0,0,2
"974",0,1,0,0,0,0,0,2
"975",0,1,0,0,0,0,0,2
"976",0,1,0,0,0,0,0,2
"977",0,1,0,0,0,0,0,2
"978",0,1,0,0,0,0,0,2
"979",0,1,0,0,0,0,0,2
"980",0,1,0,0,0,0,0,2
"981",0,1,0,0,0,0,0,2
"982",0,1,0,0,0,0,0,2
"983",0,1,0,0,0,0,0,2
"984",0,1,0,0,0,0,0,2
"985",0,1,0,0,0,0,0,2
"986",0,1,0,0,0,0,0,2
"987",0,1,0,0,0,0,0,2
"988",0,1,0,0,0,0,0,2
"989",0,1,0,0,0,0,0,2
"990",0,1,0,0,0,0,0,2
"991",0,1,0,0,0,0,0,2
"992",0,1,0,0,0,0,0,2
"993",0,1,0,0,0,0,0,2
"994",0,1,0,0,0,0,0,2
"995",0,1,0,0,0,0,0,2
"996",0,1,0,0,0,0,0,2
"997",0,1,0,0,0,0,0,2
"998",0,1,0,0,0,0,0,2
"999",0,1,0,0,0,0,0,2
"1000",0,1,0,0,0,0,0,2
"1001",0,1,0,0,0,0,0,2
"1002",0,1,0,0,0,0,0,2
"1003",0,1,0,0,0,0,0,2
"1004",0,1,0,0,0,0,0,2
"1005",0,1,0,0,0,0,0,2
"1006",0,1,0,0,0,0,0,2
"1007",0,1,0,0,0,0,0,2
"1008",0,1,0,0,0,0,0,2
"1009",0,1,0,0,0,0,0,2
"1010",0,1,0,0,0,0,0,2
"1011",0,1,0,0,0,0,0,2
"1012",0,1,0,0,0,0,0,2
"1013",0,1,0,0,0,0,0,2
"1014",0,1,0,0,0,0,0,2
"1015",0,1,0,0,0,0,0,2
"1016",0,1,0,0,0,0,0,2
"1017",0,1,0,0,0,0,0,2
"1018",0,1,0,0,0,0,0,2
"1019",0,1,0,0,0,0,0,2
"1020",0,1,0,0,0,0,0,2
"1021",0,1,0,0,0,0,0,2
"1022",0,1,0,0,0,0,0,2
"1023",0,1,0,0,0,0,0,2
"1024",0,1,0,0,0,0,0,2
"1025",0,1,0,0,0,0,0,2
"1026",0,1,0,0,0,0,0,2
"1027",0,1,0,0,0,0,0,2
"1028",0,1,0,0,0,0,0,2
"1029",0,1,0,0,0,0,0,2
"1030",0,1,0,0,0,0,0,2
"1031",0,1,0,0,0,0,0,2
"1032",0,1,0,0,0,0,0,2
"1033",0,1,0,0,0,0,0,2
"1034",0,1,0,0,0,0,0,2
"1035",0,1,0,0,0,0,0,2
"1036",0,1,0,0,0,0,0,2
"1037",0,1,0,0,0,0,0,2
"1038",0,1,0,0,0,0,0,2
"1039",0,1,0,0,0,0,0,2
"1040",0,1,0,0,0,0,0,2
"1041",0,1,0,0,0,0,0,2
"1042",0,1,0,0,0,0,0,2
"1043",0,1,0,0,0,0,0,2
"1044",0,1,0,0,0,0,0,2
"1045",0,1,0,0,0,0,0,2
"1046",0,1,0,0,0,0,0,2
"1047",0,1,0,0,0,0,0,2
"1048",0,1,0,0,0,0,0,2
"1049",0,1,0,0,0,0,0,2
"1050",0,1,0,0,0,0,0,2
"1051",0,1,0,0,0,0,0,2
"1052",0,1,0,0,0,0,0,2
"1053",0,1,0,0,0,0,0,2
"1054",0,1,0,0,0,0,0,2
"1055",0,1,0,0,0,0,0,2
"1056",0,1,0,0,0,0,0,2
"1057",0,1,0,0,0,0,0,2
"1058",0,1,0,0,0,0,0,2
"1059",0,1,0,0,0,0,0,2
"1060",0,0,1,0,0,0,0,3
"1061",0,0,1,0,0,0,0,4
"1062",0,0,1,0,0,0,0,3
"1063",0,0,1,0,0,0,0,4
"1064",0,0,1,0,0,0,0,3
"1065",0,0,1,0,0,0,0,4
"1066",0,0,1,0,0,0,0,3
"1067",0,0,1,0,0,0,0,3
"1068",0,0,1,0,0,0,0,4
"1069",0,0,1,0,0,0,0,4
"1070",0,0,1,0,0,0,0,3
"1071",0,0,1,0,0,0,0,3
"1072",0,0,1,0,0,0,0,4
"1073",0,0,1,0,0,0,0,3
"1074",0,0,1,0,0,0,0,3
"1075",0,0,1,0,0,0,0,3
"1076",0,0,1,0,0,0,0,3
"1077",0,0,1,0,0,0,0,4
"1078",0,0,1,0,0,0,0,4
"1079",0,0,1,0,0,0,0,4
"1080",0,0,1,0,0,0,0,5
"1081",0,0,1,0,0,0,0,5
"1082",0,0,1,0,0,0,0,3
"1083",0,0,1,0,0,0,0,4
"1084",0,0,1,0,0,0,0,5
"1085",0,0,1,0,0,0,0,4
"1086",0,0,1,0,0,0,0,4
"1087",0,0,1,0,0,0,0,4
"1088",0,0,1,0,0,0,0,4
"1089",0,0,1,0,0,0,0,3
"1090",0,0,1,0,0,0,0,4
"1091",0,0,1,0,0,0,0,4
"1092",0,0,1,0,0,0,0,3
"1093",0,0,1,0,0,0,0,3
"1094",0,0,1,0,0,0,0,4
"1095",0,0,1,0,0,0,0,3
"1096",0,0,1,0,0,0,0,4
"1097",0,0,1,0,0,0,0,3
"1098",0,0,1,0,0,0,0,4
"1099",0,0,1,0,0,0,0,3
"1100",0,0,1,0,0,0,0,4
"1101",0,0,1,0,0,0,0,3
"1102",0,0,1,0,0,0,0,4
"1103",0,0,1,0,0,0,0,3
"1104",0,0,1,0,0,0,0,4
"1105",0,0,1,0,0,0,0,4
"1106",0,0,1,0,0,0,0,3
"1107",0,0,1,0,0,0,0,4
"1108",0,0,1,0,0,0,0,3
"1109",0,0,1,0,0,0,0,4
"1110",0,0,1,0,0,0,0,4
"1111",0,0,1,0,0,0,0,4
"1112",0,0,1,0,0,0,0,4
"1113",0,0,1,0,0,0,0,4
"1114",0,0,1,0,0,0,0,5
"1115",0,0,1,0,0,0,0,3
"1116",0,0,1,0,0,0,0,4
"1117",0,0,1,0,0,0,0,3
"1118",0,0,1,0,0,0,0,3
"1119",0,0,1,0,0,0,0,3
"1120",0,0,1,0,0,0,0,4
"1121",0,0,1,0,0,0,0,5
"1122",0,0,1,0,0,0,0,4
"1123",0,0,1,0,0,0,0,4
"1124",0,0,1,0,0,0,0,4
"1125",0,0,1,0,0,0,0,4
"1126",0,0,1,0,0,0,0,4
"1127",0,0,1,0,0,0,0,4
"1128",0,0,1,0,0,0,0,3
"1129",0,0,1,0,0,0,0,4
"1130",0,0,1,0,0,0,0,4
"1131",0,0,1,0,0,0,0,3
"1132",0,0,1,0,0,0,0,5
"1133",0,0,1,0,0,0,0,5
"1134",0,0,1,0,0,0,0,5
"1135",0,0,1,0,0,0,0,4
"1136",0,0,1,0,0,0,0,5
"1137",0,0,1,0,0,0,0,4
"1138",0,0,1,0,0,0,0,3
"1139",0,0,1,0,0,0,0,4
"1140",0,0,1,0,0,0,0,4
"1141",0,0,1,0,0,0,0,4
"1142",0,0,1,0,0,0,0,5
"1143",0,0,1,0,0,0,0,4
"1144",0,0,1,0,0,0,0,3
"1145",0,0,1,0,0,0,0,5
"1146",0,0,1,0,0,0,0,3
"1147",0,0,1,0,0,0,0,4
"1148",0,0,1,0,0,0,0,5
"1149",0,0,1,0,0,0,0,4
"1150",0,0,1,0,0,0,0,5
"1151",0,0,1,0,0,0,0,4
"1152",0,0,1,0,0,0,0,3
"1153",0,0,1,0,0,0,0,4
"1154",0,0,1,0,0,0,0,3
"1155",0,0,1,0,0,0,0,4
"1156",0,0,1,0,0,0,0,4
"1157",0,0,1,0,0,0,0,5
"1158",0,0,1,0,0,0,0,5
"1159",0,0,1,0,0,0,0,4
"1160",0,0,1,0,0,0,0,4
"1161",0,0,1,0,0,0,0,3
"1162",0,0,1,0,0,0,0,4
"1163",0,0,1,0,0,0,0,4
"1164",0,0,1,0,0,0,0,3
"1165",0,0,1,0,0,0,0,4
"1166",0,0,1,0,0,0,0,4
"1167",0,0,1,0,0,0,0,5
"1168",0,0,1,0,0,0,0,4
"1169",0,0,1,0,0,0,0,3
"1170",0,0,1,0,0,0,0,4
"1171",0,0,1,0,0,0,0,4
"1172",0,0,1,0,0,0,0,4
"1173",0,0,1,0,0,0,0,4
"1174",0,0,1,0,0,0,0,3
"1175",0,0,1,0,0,0,0,4
"1176",0,0,1,0,0,0,0,4
"1177",0,0,1,0,0,0,0,3
"1178",0,0,1,0,0,0,0,5
"1179",0,0,1,0,0,0,0,4
"1180",0,0,1,0,0,0,0,3
"1181",0,0,1,0,0,0,0,4
"1182",0,0,1,0,0,0,0,4
"1183",0,0,1,0,0,0,0,4
"1184",0,0,1,0,0,0,0,4
"1185",0,0,1,0,0,0,0,3
"1186",0,0,1,0,0,0,0,4
"1187",0,0,1,0,0,0,0,3
"1188",0,0,1,0,0,0,0,4
"1189",0,0,1,0,0,0,0,4
"1190",0,0,1,0,0,0,0,4
"1191",0,0,1,0,0,0,0,4
"1192",0,0,1,0,0,0,0,4
"1193",0,0,1,0,0,0,0,5
"1194",0,0,1,0,0,0,0,4
"1195",0,0,1,0,0,0,0,3
"1196",0,0,1,0,0,0,0,4
"1197",0,0,1,0,0,0,0,5
"1198",0,0,1,0,0,0,0,3
"1199",0,0,1,0,0,0,0,3
"1200",0,0,1,0,0,0,0,4
"1201",0,0,1,0,0,0,0,4
"1202",0,0,1,0,0,0,0,4
"1203",0,0,1,0,0,0,0,3
"1204",0,0,1,0,0,0,0,3
"1205",0,0,1,0,0,0,0,4
"1206",0,0,1,0,0,0,0,3
"1207",0,0,1,0,0,0,0,4
"1208",0,0,1,0,0,0,0,4
"1209",0,0,1,0,0,0,0,4
"1210",0,0,1,0,0,0,0,4
"1211",0,0,1,0,0,0,0,4
"1212",0,0,1,0,0,0,0,5
"1213",0,0,1,0,0,0,0,3
"1214",0,0,1,0,0,0,0,4
"1215",0,0,1,0,0,0,0,5
"1216",0,0,1,0,0,0,0,3
"1217",0,0,1,0,0,0,0,3
"1218",0,0,1,0,0,0,0,3
"1219",0,0,1,0,0,0,0,4
"1220",0,0,1,0,0,0,0,4
"1221",0,0,1,0,0,0,0,4
"1222",0,0,1,0,0,0,0,4
"1223",0,0,1,0,0,0,0,3
"1224",0,0,1,0,0,0,0,5
"1225",0,0,1,0,0,0,0,4
"1226",0,0,1,0,0,0,0,3
"1227",0,0,1,0,0,0,0,5
"1228",0,0,1,0,0,0,0,4
"1229",0,0,1,0,0,0,0,3
"1230",0,0,1,0,0,0,0,3
"1231",0,0,1,0,0,0,0,3
"1232",0,0,1,0,0,0,0,4
"1233",0,0,1,0,0,0,0,4
"1234",0,0,1,0,0,0,0,3
"1235",0,0,1,0,0,0,0,3
"1236",0,0,1,0,0,0,0,3
"1237",0,0,1,0,0,0,0,4
"1238",0,0,1,0,0,0,0,5
"1239",0,0,1,0,0,0,0,4
"1240",0,0,1,0,0,0,0,4
"1241",0,0,1,0,0,0,0,4
"1242",0,0,1,0,0,0,0,4
"1243",0,0,1,0,0,0,0,4
"1244",0,0,1,0,0,0,0,5
"1245",0,0,1,0,0,0,0,3
"1246",0,0,1,0,0,0,0,4
"1247",0,0,1,0,0,0,0,4
"1248",0,0,1,0,0,0,0,4
"1249",0,0,1,0,0,0,0,3
"1250",0,0,1,0,0,0,0,4
"1251",0,0,1,0,0,0,0,4
"1252",0,0,1,0,0,0,0,4
"1253",0,0,1,0,0,0,0,4
"1254",0,0,1,0,0,0,0,3
"1255",0,0,1,0,0,0,0,5
"1256",0,0,1,0,0,0,0,3
"1257",0,0,1,0,0,0,0,4
"1258",0,0,1,0,0,0,0,3
"1259",0,0,1,0,0,0,0,4
"1260",0,0,1,0,0,0,0,4
"1261",0,0,1,0,0,0,0,4
"1262",0,0,1,0,0,0,0,3
"1263",0,0,1,0,0,0,0,3
"1264",0,0,1,0,0,0,0,4
"1265",0,0,1,0,0,0,0,3
"1266",0,0,1,0,0,0,0,4
"1267",0,0,1,0,0,0,0,3
"1268",0,0,1,0,0,0,0,3
"1269",0,0,1,0,0,0,0,3
"1270",0,0,1,0,0,0,0,3
"1271",0,0,1,0,0,0,0,3
"1272",0,0,1,0,0,0,0,3
"1273",0,0,1,0,0,0,0,3
"1274",0,0,1,0,0,0,0,3
"1275",0,0,1,0,0,0,0,3
"1276",0,0,1,0,0,0,0,3
"1277",0,0,1,0,0,0,0,4
"1278",0,0,1,0,0,0,0,5
"1279",0,0,1,0,0,0,0,5
"1280",0,0,1,0,0,0,0,4
"1281",0,0,1,0,0,0,0,5
"1282",0,0,1,0,0,0,0,4
"1283",0,0,1,0,0,0,0,4
"1284",0,0,1,0,0,0,0,4
"1285",0,0,1,0,0,0,0,3
"1286",0,0,1,0,0,0,0,4
"1287",0,0,1,0,0,0,0,4
"1288",0,0,1,0,0,0,0,3
"1289",0,0,1,0,0,0,0,4
"1290",0,0,1,0,0,0,0,3
"1291",0,0,1,0,0,0,0,4
"1292",0,0,1,0,0,0,0,4
"1293",0,0,1,0,0,0,0,4
"1294",0,0,1,0,0,0,0,5
"1295",0,0,1,0,0,0,0,5
"1296",0,0,1,0,0,0,0,4
"1297",0,0,1,0,0,0,0,5
"1298",0,0,1,0,0,0,0,4
"1299",0,0,1,0,0,0,0,3
"1300",0,0,1,0,0,0,0,3
"1301",0,0,1,0,0,0,0,5
"1302",0,0,1,0,0,0,0,4
"1303",0,0,1,0,0,0,0,3
"1304",0,0,1,0,0,0,0,4
"1305",0,0,1,0,0,0,0,4
"1306",0,0,1,0,0,0,0,4
"1307",0,0,1,0,0,0,0,4
"1308",0,0,1,0,0,0,0,4
"1309",0,0,1,0,0,0,0,5
"1310",0,0,1,0,0,0,0,4
"1311",0,0,1,0,0,0,0,3
"1312",0,0,1,0,0,0,0,4
"1313",0,0,1,0,0,0,0,4
"1314",0,0,1,0,0,0,0,4
"1315",0,0,1,0,0,0,0,3
"1316",0,0,1,0,0,0,0,3
"1317",0,0,1,0,0,0,0,3
"1318",0,0,1,0,0,0,0,3
"1319",0,0,1,0,0,0,0,4
"1320",0,0,1,0,0,0,0,4
"1321",0,0,1,0,0,0,0,3
"1322",0,0,1,0,0,0,0,5
"1323",0,0,1,0,0,0,0,3
"1324",0,0,1,0,0,0,0,4
"1325",0,0,1,0,0,0,0,4
"1326",0,0,1,0,0,0,0,5
"1327",0,0,1,0,0,0,0,3
"1328",0,0,1,0,0,0,0,4
"1329",0,0,1,0,0,0,0,4
"1330",0,0,1,0,0,0,0,4
"1331",0,0,1,0,0,0,0,4
"1332",0,0,1,0,0,0,0,3
"1333",0,0,1,0,0,0,0,4
"1334",0,0,1,0,0,0,0,3
"1335",0,0,1,0,0,0,0,4
"1336",0,0,1,0,0,0,0,4
"1337",0,0,1,0,0,0,0,3
"1338",0,0,1,0,0,0,0,4
"1339",0,0,1,0,0,0,0,3
"1340",0,0,1,0,0,0,0,3
"1341",0,0,1,0,0,0,0,5
"1342",0,0,1,0,0,0,0,3
"1343",0,0,1,0,0,0,0,5
"1344",0,0,1,0,0,0,0,3
"1345",0,0,1,0,0,0,0,4
"1346",0,0,1,0,0,0,0,4
"1347",0,0,1,0,0,0,0,5
"1348",0,0,1,0,0,0,0,4
"1349",0,0,1,0,0,0,0,3
"1350",0,0,1,0,0,0,0,4
"1351",0,0,1,0,0,0,0,3
"1352",0,0,1,0,0,0,0,4
"1353",0,0,1,0,0,0,0,4
"1354",0,0,1,0,0,0,0,4
"1355",0,0,1,0,0,0,0,4
"1356",0,0,1,0,0,0,0,3
"1357",0,0,1,0,0,0,0,3
"1358",0,0,1,0,0,0,0,3
"1359",0,0,1,0,0,0,0,4
"1360",0,0,1,0,0,0,0,3
"1361",0,0,1,0,0,0,0,5
"1362",0,0,1,0,0,0,0,4
"1363",0,0,1,0,0,0,0,5
"1364",0,0,1,0,0,0,0,4
"1365",0,0,1,0,0,0,0,4
"1366",0,0,1,0,0,0,0,4
"1367",0,0,1,0,0,0,0,4
"1368",0,0,1,0,0,0,0,5
"1369",0,0,1,0,0,0,0,3
"1370",0,0,1,0,0,0,0,5
"1371",0,0,1,0,0,0,0,3
"1372",0,0,1,0,0,0,0,3
"1373",0,0,1,0,0,0,0,3
"1374",0,0,1,0,0,0,0,5
"1375",0,0,1,0,0,0,0,3
"1376",0,0,1,0,0,0,0,5
"1377",0,0,1,0,0,0,0,3
"1378",0,0,1,0,0,0,0,5
"1379",0,0,1,0,0,0,0,3
"1380",0,0,1,0,0,0,0,3
"1381",0,0,1,0,0,0,0,4
"1382",0,0,1,0,0,0,0,4
"1383",0,0,1,0,0,0,0,5
"1384",0,0,1,0,0,0,0,5
"1385",0,0,1,0,0,0,0,5
"1386",0,0,1,0,0,0,0,4
"1387",0,0,1,0,0,0,0,3
"1388",0,0,1,0,0,0,0,3
"1389",0,0,1,0,0,0,0,5
"1390",0,0,1,0,0,0,0,3
"1391",0,0,1,0,0,0,0,3
"1392",0,0,1,0,0,0,0,4
"1393",0,0,1,0,0,0,0,4
"1394",0,0,1,0,0,0,0,3
"1395",0,0,1,0,0,0,0,4
"1396",0,0,1,0,0,0,0,5
"1397",0,0,1,0,0,0,0,4
"1398",0,0,1,0,0,0,0,4
"1399",0,0,1,0,0,0,0,4
"1400",0,0,1,0,0,0,0,3
"1401",0,0,1,0,0,0,0,4
"1402",0,0,1,0,0,0,0,3
"1403",0,0,1,0,0,0,0,3
"1404",0,0,1,0,0,0,0,4
"1405",0,0,1,0,0,0,0,5
"1406",0,0,1,0,0,0,0,4
"1407",0,0,1,0,0,0,0,4
"1408",0,0,1,0,0,0,0,5
"1409",0,0,1,0,0,0,0,3
"1410",0,0,1,0,0,0,0,3
"1411",0,0,1,0,0,0,0,4
"1412",0,0,1,0,0,0,0,3
"1413",0,0,1,0,0,0,0,3
"1414",0,0,1,0,0,0,0,4
"1415",0,0,1,0,0,0,0,3
"1416",0,0,1,0,0,0,0,4
"1417",0,0,1,0,0,0,0,4
"1418",0,0,1,0,0,0,0,3
"1419",0,0,1,0,0,0,0,4
"1420",0,0,1,0,0,0,0,3
"1421",0,0,1,0,0,0,0,5
"1422",0,0,1,0,0,0,0,4
"1423",0,0,1,0,0,0,0,3
"1424",0,0,1,0,0,0,0,4
"1425",0,0,1,0,0,0,0,3
"1426",0,0,1,0,0,0,0,4
"1427",0,0,1,0,0,0,0,4
"1428",0,0,1,0,0,0,0,4
"1429",0,0,1,0,0,0,0,4
"1430",0,0,1,0,0,0,0,3
"1431",0,0,1,0,0,0,0,4
"1432",0,0,1,0,0,0,0,4
"1433",0,0,1,0,0,0,0,5
"1434",0,0,1,0,0,0,0,4
"1435",0,0,1,0,0,0,0,4
"1436",0,0,1,0,0,0,0,5
"1437",0,0,1,0,0,0,0,3
"1438",0,0,1,0,0,0,0,4
"1439",0,0,1,0,0,0,0,5
"1440",0,0,1,0,0,0,0,4
"1441",0,0,1,0,0,0,0,4
"1442",0,0,1,0,0,0,0,3
"1443",0,0,1,0,0,0,0,5
"1444",0,0,1,0,0,0,0,5
